,gender,id,nobelPrizes,birth.date,birth.place.city.en,birth.place.city.no,birth.place.city.se,birth.place.cityNow.en,birth.place.cityNow.no,birth.place.cityNow.se,birth.place.continent.en,birth.place.country.en,birth.place.country.no,birth.place.country.se,birth.place.countryNow.en,birth.place.countryNow.no,birth.place.countryNow.se,birth.place.locationString.en,birth.place.locationString.no,birth.place.locationString.se,familyName.en,familyName.se,fullName.en,fullName.se,givenName.en,givenName.se,knownName.en,knownName.se,links.action,links.href,links.rel,links.types,death.date,death.place.city.en,death.place.city.no,death.place.city.se,death.place.cityNow.en,death.place.cityNow.no,death.place.cityNow.se,death.place.continent.en,death.place.country.en,death.place.country.no,death.place.country.se,death.place.countryNow.en,death.place.countryNow.no,death.place.countryNow.se,death.place.locationString.en,death.place.locationString.no,death.place.locationString.se,acronym,nativeName,founded.date,founded.place.city.en,founded.place.city.no,founded.place.city.se,founded.place.cityNow.en,founded.place.cityNow.no,founded.place.cityNow.se,founded.place.continent.en,founded.place.country.en,founded.place.country.no,founded.place.country.se,founded.place.countryNow.en,founded.place.countryNow.no,founded.place.countryNow.se,founded.place.locationString.en,founded.place.locationString.no,founded.place.locationString.se,orgName.en,orgName.se,penName,orgName.no,familyName.no,fullName.no,givenName.no,knownName.no
268,male,190,"[{'affiliations': [{'city': {'en': 'Heidelberg', 'no': 'Heidelberg', 'se': 'Heidelberg'}, 'cityNow': {'en': 'Heidelberg', 'no': 'Heidelberg', 'se': 'Heidelberg'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Heidelberg, Germany', 'no': 'Heidelberg, Tyskland', 'se': 'Heidelberg, Tyskland'}, 'name': {'en': 'University of Heidelberg', 'no': 'University of Heidelberg', 'se': 'University of Heidelberg'}, 'nameNow': {'en': 'University of Heidelberg'}}, {'city': {'en': 'Mannheim-Rheinau', 'no': 'Mannheim-Rheinau', 'se': 'Mannheim-Rheinau'}, 'cityNow': {'en': 'Mannheim-Rheinau', 'no': 'Mannheim-Rheinau', 'se': 'Mannheim-Rheinau'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Mannheim-Rheinau, Germany', 'no': 'Mannheim-Rheinau, Tyskland', 'se': 'Mannheim-Rheinau, Tyskland'}, 'name': {'en': 'I.G. Farbenindustrie A.G.', 'no': 'I.G. Farbenindustrie A.G.', 'se': 'I.G. Farbenindustrie A.G.'}, 'nameNow': {'en': 'I.G. Farbenindustrie A.G.'}}], 'awardYear': '1931', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1931', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'in recognition of their contributions to the invention and development of chemical high pressure methods', 'se': 'för deras förtjänster om kemiska högtrycksmetoders uppkomst och utveckling'}, 'portion': '1/2', 'prizeAmount': 173206, 'prizeAmountAdjusted': 5238085, 'prizeStatus': 'received', 'sortOrder': '2'}]",1884-10-11,"Goldschmieden, near Breslau","Goldschmieden, nær Breslau","Goldschmieden, nära Breslau","Goldschmieden, near Breslau","Goldschmieden, nær Breslau","Goldschmieden, nära Breslau",Europe,Germany,Tyskland,Tyskland,Poland,Polen,Polen,"Goldschmieden, near Breslau, Germany (now Poland)","Goldschmieden, nær Breslau, Tyskland (nå Polen)","Goldschmieden, nära Breslau, Tyskland (nu Polen)",Bergius,Bergius,Friedrich Bergius,Friedrich Bergius,Friedrich,Friedrich,Friedrich Bergius,Friedrich Bergius,Get,http://masterdataapi.nobelprize.org/2/laureate/190,laureate,application/json,1949-03-30,Buenos Aires,Buenos Aires,Buenos Aires,Buenos Aires,Buenos Aires,Buenos Aires,South America,Argentina,Argentina,Argentina,Argentina,Argentina,Argentina,"Buenos Aires, Argentina","Buenos Aires, Argentina","Buenos Aires, Argentina",,,,,,,,,,,,,,,,,,,,,,,,,,,
269,male,685,"[{'awardYear': '1974', 'category': {'en': 'Economic Sciences', 'no': 'Økonomi', 'se': 'Ekonomi'}, 'categoryFullName': {'en': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel', 'no': 'Sveriges Riksbanks pris i økonomisk vitenskap til minne om Alfred Nobel', 'se': 'Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne'}, 'dateAwarded': '1974-10-09', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1974', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their pioneering work in the theory of money and economic fluctuations and for their penetrating analysis of the interdependence of economic, social and institutional phenomena', 'se': 'för deras pionjärarbete inom penning- och konjunkturteori samt deras inträngande analys av det ömsesidiga beroendet mellan ekonomiska, sociala och institutionella förhållanden'}, 'portion': '1/2', 'prizeAmount': 550000, 'prizeAmountAdjusted': 3263449, 'prizeStatus': 'received', 'sortOrder': '2'}]",1899-05-08,Vienna,Wien,Wien,Vienna,Wien,Wien,Europe,Austria,Østerrike,Österrike,Austria,Østerrike,Österrike,"Vienna, Austria","Wien, Østerrike","Wien, Österrike",von Hayek,von Hayek,Friedrich August von Hayek,Friedrich August von Hayek,Friedrich,Friedrich,Friedrich von Hayek,Friedrich von Hayek,Get,http://masterdataapi.nobelprize.org/2/laureate/685,laureate,application/json,1992-03-23,Freiburg,Freiburg,Freiburg,Freiburg,Freiburg,Freiburg,Europe,Germany,Tyskland,Tyskland,Germany,Tyskland,Tyskland,"Freiburg, Germany","Freiburg, Tyskland","Freiburg, Tyskland",,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,508,"[{'awardYear': '1947', 'category': {'en': 'Peace', 'no': 'Fred', 'se': 'Fred'}, 'categoryFullName': {'en': 'The Nobel Peace Prize', 'no': 'Nobels fredspris', 'se': 'Nobels fredspris'}, 'dateAwarded': '1947-10-30', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/pea/1947', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for their pioneering work in the international peace movement and compassionate effort to relieve human suffering, thereby promoting the fraternity between nations', 'no': 'for deres banebrytende arbeid i den internasjonale fredsbevegelsen og medmenneskelige innsats for å lindre menneskelig lidelse og derigjennom fremme brorskap mellom nasjoner'}, 'portion': '1/2', 'prizeAmount': 146115, 'prizeAmountAdjusted': 2914528, 'prizeStatus': 'received', 'sortOrder': '1'}]",,,,,,,,,,,,,,,,,,,,,,,,,,Get,http://masterdataapi.nobelprize.org/2/laureate/508,laureate,application/json,,,,,,,,,,,,,,,,,,,Friends Service Council (The Quakers),1647-00-00,London,London,London,London,London,London,Europe,United Kingdom,Storbritannia,Storbritannien,United Kingdom,Storbritannia,Storbritannien,"London, United Kingdom","London, Storbritannia","London, Storbritannien",Friends Service Council,Vännernas samfunds råd (Kväkarna),,Vennenes samfunns råd,,,,
271,male,60,"[{'affiliations': [{'city': {'en': 'Groningen', 'no': 'Groningen', 'se': 'Groningen'}, 'cityNow': {'en': 'Groningen', 'no': 'Groningen', 'se': 'Groningen'}, 'country': {'en': 'the Netherlands', 'no': 'Nederland', 'se': 'Nederländerna'}, 'countryNow': {'en': 'the Netherlands', 'no': 'Nederland', 'se': 'Nederländerna'}, 'locationString': {'en': 'Groningen, the Netherlands', 'no': 'Groningen, Nederland', 'se': 'Groningen, Nederländerna'}, 'name': {'en': 'Groningen University', 'no': 'Groningen University', 'se': 'Groningen University'}, 'nameNow': {'en': 'Groningen University'}}], 'awardYear': '1953', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1953', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his demonstration of the phase contrast method, especially for his invention of the phase contrast microscope', 'se': 'för den av honom angivna faskontrastmetoden, särskilt för hans uppfinning av faskontrastmikroskopet'}, 'portion': '1', 'prizeAmount': 175293, 'prizeAmountAdjusted': 2567769, 'prizeStatus': 'received', 'sortOrder': '1'}]",1888-07-16,Amsterdam,Amsterdam,Amsterdam,Amsterdam,Amsterdam,Amsterdam,Europe,the Netherlands,Nederland,Nederländerna,the Netherlands,Nederland,Nederländerna,"Amsterdam, the Netherlands","Amsterdam, Nederland","Amsterdam, Nederländerna",Zernike,Zernike,Frits Zernike,Frits Zernike,Frits,Frits,Frits Zernike,Frits Zernike,Get,http://masterdataapi.nobelprize.org/2/laureate/60,laureate,application/json,1966-03-10,Groningen,Groningen,Groningen,Groningen,Groningen,Groningen,Europe,the Netherlands,Nederland,Nederländerna,the Netherlands,Nederland,Nederländerna,"Groningen, the Netherlands","Groningen, Nederland","Groningen, Nederländerna",,,,,,,,,,,,,,,,,,,,,,,,,,,
272,male,177,"[{'affiliations': [{'city': {'en': 'Berlin-Dahlem', 'no': 'Berlin-Dahlem', 'se': 'Berlin-Dahlem'}, 'cityNow': {'en': 'Berlin-Dahlem', 'no': 'Berlin-Dahlem', 'se': 'Berlin-Dahlem'}, 'country': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'countryNow': {'en': 'Germany', 'no': 'Tyskland', 'se': 'Tyskland'}, 'locationString': {'en': 'Berlin-Dahlem, Germany', 'no': 'Berlin-Dahlem, Tyskland', 'se': 'Berlin-Dahlem, Tyskland'}, 'name': {'en': 'Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie', 'no': 'Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie', 'se': 'Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie'}, 'nameNow': {'en': 'Kaiser-Wilhelm-Institut (now Fritz-Haber-Institut) für physikalische Chemie und Electrochemie'}}], 'awardYear': '1918', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1918', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for the synthesis of ammonia from its elements', 'se': 'för hans syntes av ammoniak ur dess element'}, 'portion': '1', 'prizeAmount': 138198, 'prizeAmountAdjusted': 2847486, 'prizeStatus': 'received', 'sortOrder': '1'}]",1868-12-09,Breslau,Breslau,Breslau,Wroclaw,Wroclaw,Wroclaw,Europe,Prussia,Preussen,Preussen,Poland,Polen,Polen,"Breslau, Prussia (now Wroclaw, Poland)","Breslau, Preussen (nå Wroclaw, Polen)","Breslau, Preussen (nu Wroclaw, Polen)",Haber,Haber,Fritz Haber,Fritz Haber,Fritz,Fritz,Fritz Haber,Fritz Haber,Get,http://masterdataapi.nobelprize.org/2/laureate/177,laureate,application/json,1934-01-29,Basel,Basel,Basel,Basel,Basel,Basel,Europe,Switzerland,Sveits,Schweiz,Switzerland,Sveits,Schweiz,"Basel, Switzerland","Basel, Sveits","Basel, Schweiz",,,,,,,,,,,,,,,,,,,,,,,,,,,
273,male,355,"[{'affiliations': [{'city': {'en': 'Boston, MA', 'no': 'Boston, MA', 'se': 'Boston, MA'}, 'cityNow': {'en': 'Boston, MA', 'no': 'Boston, MA', 'se': 'Boston, MA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Boston, MA, USA', 'no': 'Boston, MA, USA', 'se': 'Boston, MA, USA'}, 'name': {'en': 'Harvard Medical School', 'no': 'Harvard Medical School', 'se': 'Harvard Medical School'}, 'nameNow': {'en': 'Harvard Medical School'}}, {'city': {'en': 'Boston, MA', 'no': 'Boston, MA', 'se': 'Boston, MA'}, 'cityNow': {'en': 'Boston, MA', 'no': 'Boston, MA', 'se': 'Boston, MA'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Boston, MA, USA', 'no': 'Boston, MA, USA', 'se': 'Boston, MA, USA'}, 'name': {'en': 'Massachusetts General Hospital', 'no': 'Massachusetts General Hospital', 'se': 'Massachusetts General Hospital'}, 'nameNow': {'en': 'Massachusetts General Hospital'}}], 'awardYear': '1953', 'category': {'en': 'Physiology or Medicine', 'no': 'Fysiologi eller medisin', 'se': 'Fysiologi eller medicin'}, 'categoryFullName': {'en': 'The Nobel Prize in Physiology or Medicine', 'no': 'Nobelprisen i fysiologi eller medisin', 'se': 'Nobelpriset i fysiologi eller medicin'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/med/1953', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his discovery of co-enzyme A and its importance for intermediary metabolism', 'se': 'för hans upptäckt av coenzym A och dess betydelse för den intermediära ämnesomsättningen'}, 'portion': '1/2', 'prizeAmount': 175293, 'prizeAmountAdjusted': 2567769, 'prizeStatus': 'received', 'sortOrder': '2'}]",1899-06-12,Koenigsberg,Koenigsberg,Koenigsberg,Kaliningrad,Kaliningrad,Kaliningrad,Europe,Germany,Tyskland,Tyskland,Russia,Russland,Ryssland,"Koenigsberg, Germany (now Kaliningrad, Russia)","Koenigsberg, Tyskland (nå Kaliningrad, Russland)","Koenigsberg, Tyskland (nu Kaliningrad, Ryssland)",Lipmann,Lipmann,Fritz Albert Lipmann,Fritz Albert Lipmann,Fritz,Fritz,Fritz Lipmann,Fritz Lipmann,Get,http://masterdataapi.nobelprize.org/2/laureate/355,laureate,application/json,1986-07-24,"Poughkeepsie, NY","Poughkeepsie, NY","Poughkeepsie, NY","Poughkeepsie, NY","Poughkeepsie, NY","Poughkeepsie, NY",North America,USA,USA,USA,USA,USA,USA,"Poughkeepsie, NY, USA","Poughkeepsie, NY, USA","Poughkeepsie, NY, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
274,male,181,"[{'affiliations': [{'city': {'en': 'Graz', 'no': 'Graz', 'se': 'Graz'}, 'cityNow': {'en': 'Graz', 'no': 'Graz', 'se': 'Graz'}, 'country': {'en': 'Austria', 'no': 'Østerrike', 'se': 'Österrike'}, 'countryNow': {'en': 'Austria', 'no': 'Østerrike', 'se': 'Österrike'}, 'locationString': {'en': 'Graz, Austria', 'no': 'Graz, Østerrike', 'se': 'Graz, Österrike'}, 'name': {'en': 'Graz University', 'no': 'Graz University', 'se': 'Graz University'}, 'nameNow': {'en': 'Graz University'}}], 'awardYear': '1923', 'category': {'en': 'Chemistry', 'no': 'Kjemi', 'se': 'Kemi'}, 'categoryFullName': {'en': 'The Nobel Prize in Chemistry', 'no': 'Nobelprisen i kjemi', 'se': 'Nobelpriset i kemi'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/che/1923', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his invention of the method of micro-analysis of organic substances', 'se': 'för den av honom uppfunna mikroanalysen av organiska ämnen'}, 'portion': '1', 'prizeAmount': 114935, 'prizeAmountAdjusted': 3169164, 'prizeStatus': 'received', 'sortOrder': '1'}]",1869-09-03,Laibach,Laibach,Laibach,Ljubljana,Ljubljana,Ljubljana,Europe,Austria-Hungary,Østerrike-Ungarn,Österrike-Ungern,Slovenia,Slovenia,Slovenien,"Laibach, Austria-Hungary (now Ljubljana, Slovenia)","Laibach, Østerrike-Ungarn (nå Ljubljana, Slovenia)","Laibach, Österrike-Ungern (nu Ljubljana, Slovenien)",Pregl,Pregl,Fritz Pregl,Fritz Pregl,Fritz,Fritz,Fritz Pregl,Fritz Pregl,Get,http://masterdataapi.nobelprize.org/2/laureate/181,laureate,application/json,1930-12-13,Graz,Graz,Graz,Graz,Graz,Graz,Europe,Austria,Østerrike,Österrike,Austria,Østerrike,Österrike,"Graz, Austria","Graz, Østerrike","Graz, Österrike",,,,,,,,,,,,,,,,,,,,,,,,,,,
275,male,659,"[{'awardYear': '1982', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1982', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': ""for his novels and short stories, in which the fantastic and the realistic are combined in a richly composed world of imagination, reflecting a continent's life and conflicts"", 'se': 'för hans romaner och noveller, där det fantastiska och det realistiska förenas i en rikt sammansatt diktvärld, som speglar en kontinents liv och konflikter'}, 'portion': '1', 'prizeAmount': 1150000, 'prizeAmountAdjusted': 3102518, 'prizeStatus': 'received', 'residences': [{'country': {'en': 'Mexico', 'no': 'Mexico', 'se': 'Mexiko'}, 'countryNow': {'en': 'Mexico', 'no': 'Mexico', 'se': 'Mexiko'}, 'locationString': {'en': 'Mexico', 'no': 'Mexico', 'se': 'Mexiko'}}], 'sortOrder': '1'}]",1927-03-06,Aracataca,Aracataca,Aracataca,Aracataca,Aracataca,Aracataca,South America,Colombia,Colombia,Colombia,Colombia,Colombia,Colombia,"Aracataca, Colombia","Aracataca, Colombia","Aracataca, Colombia",García Márquez,García Márquez,Gabriel García Márquez,Gabriel García Márquez,Gabriel,Gabriel,Gabriel García Márquez,Gabriel García Márquez,Get,http://masterdataapi.nobelprize.org/2/laureate/659,laureate,application/json,2014-04-17,Mexico City,Mexico by,Mexico City,Mexico City,Mexico by,Mexico City,North America,Mexico,Mexico,Mexiko,Mexico,Mexico,Mexiko,"Mexico City, Mexico","Mexico by, Mexico","Mexico City, Mexiko",,,,,,,,,,,,,,,,,,,,,,,,,,,
276,male,12,"[{'affiliations': [{'city': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris'}, 'cityNow': {'en': 'Paris', 'no': 'Paris', 'se': 'Paris'}, 'country': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}, 'countryNow': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}, 'locationString': {'en': 'Paris, France', 'no': 'Paris, Frankrike', 'se': 'Paris, Frankrike'}, 'name': {'en': 'Sorbonne University', 'no': 'Sorbonne University', 'se': 'Sorbonne University'}, 'nameNow': {'en': 'Sorbonne University'}}], 'awardYear': '1908', 'category': {'en': 'Physics', 'no': 'Fysikk', 'se': 'Fysik'}, 'categoryFullName': {'en': 'The Nobel Prize in Physics', 'no': 'Nobelprisen i fysikk', 'se': 'Nobelpriset i fysik'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/phy/1908', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for his method of reproducing colours photographically based on the phenomenon of interference', 'se': 'för hans på interferensfenomenet grundade metod att fotografiskt återgiva färger'}, 'portion': '1', 'prizeAmount': 139800, 'prizeAmountAdjusted': 7084459, 'prizeStatus': 'received', 'sortOrder': '1'}]",1845-08-16,Hollerich,Hollerich,Hollerich,Hollerich,Hollerich,Hollerich,Europe,Luxembourg,Luxembourg,Luxemburg,Luxembourg,Luxembourg,Luxemburg,"Hollerich, Luxembourg","Hollerich, Luxembourg","Hollerich, Luxemburg",Lippmann,Lippmann,Gabriel Lippmann,Gabriel Lippmann,Gabriel,Gabriel,Gabriel Lippmann,Gabriel Lippmann,Get,http://masterdataapi.nobelprize.org/2/laureate/12,laureate,application/json,1921-07-13,,,,,,,,,,,,,,N/A,N/A,N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,female,615,"[{'awardYear': '1945', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/1945', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for her lyric poetry which, inspired by powerful emotions, has made her name a symbol of the idealistic aspirations of the entire Latin American world', 'se': 'för den av mäktig känsla inspirerade lyrik, som gjort hennes diktarnamn till en symbol för hela den latinamerikanska världens ideella strävanden'}, 'portion': '1', 'prizeAmount': 121333, 'prizeAmountAdjusted': 2499993, 'prizeStatus': 'received', 'residences': [{'country': {'en': 'Chile', 'no': 'Chile', 'se': 'Chile'}, 'countryNow': {'en': 'Chile', 'no': 'Chile', 'se': 'Chile'}, 'locationString': {'en': 'Chile', 'no': 'Chile', 'se': 'Chile'}}], 'sortOrder': '1'}]",1889-04-07,Vicuña,Vicuña,Vicuña,Vicuña,Vicuña,Vicuña,South America,Chile,Chile,Chile,Chile,Chile,Chile,"Vicuña, Chile","Vicuña, Chile","Vicuña, Chile",Mistral,Mistral,Gabriela Mistral,Gabriela Mistral,Gabriela,Gabriela,Gabriela Mistral,Gabriela Mistral,Get,http://masterdataapi.nobelprize.org/2/laureate/615,laureate,application/json,1957-01-10,"Hempstead, NY","Hempstead, NY","Hempstead, NY","Hempstead, NY","Hempstead, NY","Hempstead, NY",North America,USA,USA,USA,USA,USA,USA,"Hempstead, NY, USA","Hempstead, NY, USA","Hempstead, NY, USA",,,,,,,,,,,,,,,,,,,,,,(pen-name of Lucila Godoy y Alcayaga),,,,,
278,male,734,"[{'awardYear': '2000', 'category': {'en': 'Literature', 'no': 'Litteratur', 'se': 'Litteratur'}, 'categoryFullName': {'en': 'The Nobel Prize in  Literature', 'no': 'Nobelprisen i litteratur', 'se': 'Nobelpriset i litteratur'}, 'dateAwarded': '2000-10-12', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/lit/2000', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for an &aelig;uvre of universal validity, bitter insights and linguistic ingenuity, which has opened new paths for the Chinese novel and drama', 'se': 'för ett verk av universell giltighet, bitter insikt och språklig sinnrikhet, som öppnat nya vägar för kinesisk romankonst och dramatik'}, 'portion': '1', 'prizeAmount': 9000000, 'prizeAmountAdjusted': 11333109, 'prizeStatus': 'received', 'residences': [{'country': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}, 'countryNow': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}, 'locationString': {'en': 'France', 'no': 'Frankrike', 'se': 'Frankrike'}}], 'sortOrder': '1'}]",1940-01-04,Ganzhou,Ganzhou,Ganzhou,Ganzhou,Ganzhou,Ganzhou,Asia,China,Kina,Kina,China,Kina,Kina,"Ganzhou, China","Ganzhou, Kina","Ganzhou, Kina",Gao,Gao,Gao Xingjian,Gao Xingjian,Xingjian,Xingjian,Gao Xingjian,Gao Xingjian,Get,http://masterdataapi.nobelprize.org/2/laureate/734,laureate,application/json,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,male,708,"[{'affiliations': [{'city': {'en': 'Chicago, IL', 'no': 'Chicago, IL', 'se': 'Chicago, IL'}, 'cityNow': {'en': 'Chicago, IL', 'no': 'Chicago, IL', 'se': 'Chicago, IL'}, 'country': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'countryNow': {'en': 'USA', 'no': 'USA', 'se': 'USA'}, 'locationString': {'en': 'Chicago, IL, USA', 'no': 'Chicago, IL, USA', 'se': 'Chicago, IL, USA'}, 'name': {'en': 'University of Chicago', 'no': 'University of Chicago', 'se': 'University of Chicago'}, 'nameNow': {'en': 'University of Chicago'}}], 'awardYear': '1992', 'category': {'en': 'Economic Sciences', 'no': 'Økonomi', 'se': 'Ekonomi'}, 'categoryFullName': {'en': 'The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel', 'no': 'Sveriges Riksbanks pris i økonomisk vitenskap til minne om Alfred Nobel', 'se': 'Sveriges Riksbanks pris i ekonomisk vetenskap till Alfred Nobels minne'}, 'dateAwarded': '1992-10-13', 'links': {'action': 'Get', 'href': 'https://masterdataapi.nobelprize.org/2/nobelPrize/eco/1992', 'rel': 'nobelPrize', 'types': 'application/json'}, 'motivation': {'en': 'for having extended the domain of microeconomic analysis to a wide range of human behaviour and interaction, including nonmarket behaviour', 'se': 'för att ha vidgat tillämpningen av mikroekonomisk analys till att gälla ett brett område av individers beteenden och relationer, även utanför marknaden'}, 'portion': '1', 'prizeAmount': 6500000, 'prizeAmountAdjusted': 9184250, 'prizeStatus': 'received', 'sortOrder': '1'}]",1930-12-02,"Pottsville, PA","Pottsville, PA","Pottsville, PA","Pottsville, PA","Pottsville, PA","Pottsville, PA",North America,USA,USA,USA,USA,USA,USA,"Pottsville, PA, USA","Pottsville, PA, USA","Pottsville, PA, USA",Becker,Becker,Gary S. Becker,Gary S. Becker,Gary,Gary,Gary Becker,Gary Becker,Get,http://masterdataapi.nobelprize.org/2/laureate/708,laureate,application/json,2014-05-03,"Chicago, IL","Chicago, IL","Chicago, IL","Chicago, IL","Chicago, IL","Chicago, IL",North America,USA,USA,USA,USA,USA,USA,"Chicago, IL, USA","Chicago, IL, USA","Chicago, IL, USA",,,,,,,,,,,,,,,,,,,,,,,,,,,
